participant,item,correct,Test_Time,Interval
197,24,1,PM,Delay
197,25,1,PM,Delay
197,26,0,PM,Delay
197,27,0,PM,Delay
197,28,0,PM,Delay
197,29,0,PM,Delay
197,30,0,PM,Delay
197,31,0,PM,Delay
197,32,1,PM,Delay
197,33,0,PM,Delay
197,34,1,PM,Delay
197,35,0,PM,Delay
197,36,1,PM,Delay
197,37,1,PM,Delay
197,38,1,PM,Delay
197,39,0,PM,Delay
197,40,0,PM,Delay
198,21,1,PM,Delay
198,22,0,PM,Delay
198,23,1,PM,Delay
198,24,0,PM,Delay
198,25,1,PM,Delay
198,26,0,PM,Delay
198,27,0,PM,Delay
198,28,0,PM,Delay
198,29,1,PM,Delay
198,30,1,PM,Delay
198,31,0,PM,Delay
198,32,0,PM,Delay
198,33,0,PM,Delay
198,34,0,PM,Delay
198,35,0,PM,Delay
198,36,0,PM,Delay
198,37,1,PM,Delay
198,38,0,PM,Delay
198,39,1,PM,Delay
198,40,0,PM,Delay
199,21,1,PM,Delay
199,22,0,PM,Delay
199,23,1,PM,Delay
199,24,0,PM,Delay
199,25,0,PM,Delay
199,26,0,PM,Delay
199,27,1,PM,Delay
199,28,0,PM,Delay
199,29,1,PM,Delay
199,30,0,PM,Delay
199,31,1,PM,Delay
199,32,0,PM,Delay
199,33,1,PM,Delay
199,34,0,PM,Delay
199,35,0,PM,Delay
199,36,1,PM,Delay
199,37,0,PM,Delay
199,38,1,PM,Delay
199,39,1,PM,Delay
199,40,0,PM,Delay
200,21,1,PM,Delay
200,22,0,PM,Delay
200,23,1,PM,Delay
200,24,0,PM,Delay
200,25,0,PM,Delay
200,26,1,PM,Delay
200,27,0,PM,Delay
200,28,0,PM,Delay
200,29,1,PM,Delay
200,30,1,PM,Delay
200,31,0,PM,Delay
200,32,1,PM,Delay
200,33,1,PM,Delay
200,34,0,PM,Delay
200,35,1,PM,Delay
200,36,0,PM,Delay
200,37,1,PM,Delay
200,38,1,PM,Delay
200,39,1,PM,Delay
200,40,0,PM,Delay
201,21,1,PM,Delay
201,22,0,PM,Delay
201,23,0,PM,Delay
201,24,1,PM,Delay
201,25,1,PM,Delay
201,26,1,PM,Delay
201,27,1,PM,Delay
201,28,0,PM,Delay
201,29,0,PM,Delay
201,30,1,PM,Delay
201,31,0,PM,Delay
201,32,0,PM,Delay
201,33,0,PM,Delay
201,34,0,PM,Delay
201,35,0,PM,Delay
201,36,0,PM,Delay
201,37,0,PM,Delay
201,38,0,PM,Delay
201,39,0,PM,Delay
201,40,0,PM,Delay
202,21,0,PM,Delay
202,22,0,PM,Delay
202,23,1,PM,Delay
202,24,0,PM,Delay
202,25,0,PM,Delay
202,26,1,PM,Delay
202,27,0,PM,Delay
202,28,1,PM,Delay
202,29,0,PM,Delay
202,30,0,PM,Delay
202,31,0,PM,Delay
202,32,1,PM,Delay
202,33,0,PM,Delay
202,34,0,PM,Delay
202,35,0,PM,Delay
202,36,1,PM,Delay
202,37,0,PM,Delay
202,38,1,PM,Delay
202,39,0,PM,Delay
202,40,1,PM,Delay
203,21,1,PM,Delay
203,22,1,PM,Delay
203,23,0,PM,Delay
203,24,0,PM,Delay
203,25,1,PM,Delay
203,26,0,PM,Delay
203,27,0,PM,Delay
203,28,1,PM,Delay
203,29,1,PM,Delay
203,30,1,PM,Delay
203,31,0,PM,Delay
203,32,1,PM,Delay
203,33,0,PM,Delay
203,34,1,PM,Delay
203,35,1,PM,Delay
203,36,1,PM,Delay
203,37,0,PM,Delay
203,38,0,PM,Delay
203,39,0,PM,Delay
203,40,0,PM,Delay
204,21,1,PM,Delay
204,22,0,PM,Delay
204,23,0,PM,Delay
204,24,1,PM,Delay
204,25,0,PM,Delay
204,26,1,PM,Delay
204,27,1,PM,Delay
204,28,0,PM,Delay
204,29,1,PM,Delay
204,30,0,PM,Delay
204,31,0,PM,Delay
204,32,0,PM,Delay
204,33,0,PM,Delay
204,34,0,PM,Delay
204,35,1,PM,Delay
204,36,1,PM,Delay
204,37,0,PM,Delay
204,38,0,PM,Delay
204,39,0,PM,Delay
204,40,1,PM,Delay
205,21,1,PM,Delay
205,22,0,PM,Delay
205,23,0,PM,Delay
205,24,0,PM,Delay
205,25,0,PM,Delay
205,26,0,PM,Delay
205,27,1,PM,Delay
205,28,0,PM,Delay
205,29,0,PM,Delay
205,30,0,PM,Delay
205,31,1,PM,Delay
205,32,0,PM,Delay
205,33,0,PM,Delay
205,34,0,PM,Delay
205,35,1,PM,Delay
205,36,0,PM,Delay
205,37,0,PM,Delay
205,38,1,PM,Delay
205,39,1,PM,Delay
205,40,1,PM,Delay
206,21,1,PM,Delay
206,22,1,PM,Delay
206,23,0,PM,Delay
206,24,0,PM,Delay
206,25,0,PM,Delay
206,26,0,PM,Delay
206,27,0,PM,Delay
206,28,1,PM,Delay
206,29,0,PM,Delay
206,30,0,PM,Delay
206,31,0,PM,Delay
206,32,1,PM,Delay
206,33,0,PM,Delay
206,34,0,PM,Delay
206,35,0,PM,Delay
206,36,1,PM,Delay
206,37,1,PM,Delay
206,38,1,PM,Delay
206,39,0,PM,Delay
206,40,0,PM,Delay
207,21,1,PM,Delay
207,22,0,PM,Delay
207,23,0,PM,Delay
207,24,0,PM,Delay
207,25,0,PM,Delay
207,26,0,PM,Delay
207,27,0,PM,Delay
207,28,0,PM,Delay
207,29,0,PM,Delay
207,30,0,PM,Delay
207,31,0,PM,Delay
207,32,1,PM,Delay
207,33,0,PM,Delay
207,34,0,PM,Delay
207,35,1,PM,Delay
207,36,1,PM,Delay
207,37,1,PM,Delay
207,38,1,PM,Delay
207,39,0,PM,Delay
207,40,1,PM,Delay
208,21,0,PM,Delay
208,22,0,PM,Delay
208,23,0,PM,Delay
208,24,1,PM,Delay
208,25,1,PM,Delay
208,26,0,PM,Delay
208,27,1,PM,Delay
208,28,0,PM,Delay
208,29,1,PM,Delay
208,30,1,PM,Delay
208,31,1,PM,Delay
208,32,1,PM,Delay
208,33,1,PM,Delay
208,34,1,PM,Delay
208,35,0,PM,Delay
208,36,0,PM,Delay
208,37,0,PM,Delay
208,38,1,PM,Delay
208,39,0,PM,Delay
208,40,1,PM,Delay
209,21,1,PM,Delay
209,22,0,PM,Delay
209,23,0,PM,Delay
209,24,0,PM,Delay
209,25,0,PM,Delay
209,26,0,PM,Delay
209,27,1,PM,Delay
209,28,0,PM,Delay
209,29,1,PM,Delay
209,30,1,PM,Delay
209,31,0,PM,Delay
209,32,1,PM,Delay
209,33,1,PM,Delay
209,34,0,PM,Delay
209,35,0,PM,Delay
209,36,1,PM,Delay
209,37,0,PM,Delay
209,38,0,PM,Delay
209,39,0,PM,Delay
209,40,1,PM,Delay
210,21,1,PM,Delay
210,22,0,PM,Delay
210,23,1,PM,Delay
210,24,1,PM,Delay
210,25,0,PM,Delay
210,26,1,PM,Delay
210,27,0,PM,Delay
210,28,1,PM,Delay
210,29,0,PM,Delay
210,30,0,PM,Delay
210,31,1,PM,Delay
210,32,0,PM,Delay
210,33,0,PM,Delay
210,34,1,PM,Delay
210,35,0,PM,Delay
210,36,1,PM,Delay
210,37,0,PM,Delay
210,38,1,PM,Delay
210,39,0,PM,Delay
210,40,1,PM,Delay
211,21,0,PM,Delay
211,22,1,PM,Delay
211,23,1,PM,Delay
211,24,0,PM,Delay
211,25,0,PM,Delay
211,26,0,PM,Delay
211,27,0,PM,Delay
211,28,0,PM,Delay
211,29,0,PM,Delay
211,30,1,PM,Delay
211,31,0,PM,Delay
211,32,0,PM,Delay
211,33,0,PM,Delay
211,34,0,PM,Delay
211,35,0,PM,Delay
211,36,0,PM,Delay
211,37,0,PM,Delay
211,38,0,PM,Delay
211,39,0,PM,Delay
211,40,0,PM,Delay
212,21,0,PM,Delay
212,22,0,PM,Delay
212,23,0,PM,Delay
212,24,0,PM,Delay
212,25,0,PM,Delay
212,26,0,PM,Delay
212,27,0,PM,Delay
212,28,1,PM,Delay
212,29,0,PM,Delay
212,30,1,PM,Delay
212,31,1,PM,Delay
212,32,1,PM,Delay
212,33,0,PM,Delay
212,34,1,PM,Delay
212,35,1,PM,Delay
212,36,0,PM,Delay
212,37,1,PM,Delay
212,38,0,PM,Delay
212,39,0,PM,Delay
212,40,1,PM,Delay
213,21,0,PM,Delay
213,22,0,PM,Delay
213,23,0,PM,Delay
213,24,1,PM,Delay
213,25,0,PM,Delay
213,26,0,PM,Delay
213,27,1,PM,Delay
213,28,1,PM,Delay
213,29,0,PM,Delay
213,30,0,PM,Delay
213,31,1,PM,Delay
213,32,0,PM,Delay
213,33,1,PM,Delay
213,34,0,PM,Delay
213,35,1,PM,Delay
213,36,1,PM,Delay
213,37,1,PM,Delay
213,38,1,PM,Delay
213,39,0,PM,Delay
213,40,0,PM,Delay
214,21,1,PM,Delay
214,22,1,PM,Delay
214,23,0,PM,Delay
214,24,0,PM,Delay
214,25,0,PM,Delay
214,26,0,PM,Delay
214,27,1,PM,Delay
214,28,1,PM,Delay
214,29,0,PM,Delay
214,30,1,PM,Delay
214,31,1,PM,Delay
214,32,1,PM,Delay
214,33,0,PM,Delay
214,34,0,PM,Delay
214,35,0,PM,Delay
214,36,0,PM,Delay
214,37,0,PM,Delay
214,38,0,PM,Delay
214,39,0,PM,Delay
214,40,0,PM,Delay
215,21,0,PM,Delay
215,22,1,PM,Delay
215,23,0,PM,Delay
215,24,0,PM,Delay
215,25,0,PM,Delay
215,26,0,PM,Delay
215,27,0,PM,Delay
215,28,1,PM,Delay
215,29,1,PM,Delay
215,30,1,PM,Delay
215,31,0,PM,Delay
215,32,0,PM,Delay
215,33,0,PM,Delay
215,34,1,PM,Delay
215,35,1,PM,Delay
215,36,0,PM,Delay
215,37,0,PM,Delay
215,38,0,PM,Delay
215,39,1,PM,Delay
215,40,1,PM,Delay
216,21,1,PM,Delay
216,22,1,PM,Delay
216,23,0,PM,Delay
216,24,1,PM,Delay
216,25,0,PM,Delay
216,26,0,PM,Delay
216,27,1,PM,Delay
216,28,1,PM,Delay
216,29,1,PM,Delay
216,30,0,PM,Delay
216,31,1,PM,Delay
216,32,1,PM,Delay
216,33,1,PM,Delay
216,34,0,PM,Delay
216,35,0,PM,Delay
216,36,1,PM,Delay
216,37,0,PM,Delay
216,38,1,PM,Delay
216,39,1,PM,Delay
216,40,1,PM,Delay
217,21,0,PM,Delay
217,22,1,PM,Delay
217,23,0,PM,Delay
217,24,0,PM,Delay
217,25,1,PM,Delay
217,26,1,PM,Delay
217,27,1,PM,Delay
217,28,0,PM,Delay
217,29,0,PM,Delay
217,30,1,PM,Delay
217,31,0,PM,Delay
217,32,1,PM,Delay
217,33,1,PM,Delay
217,34,1,PM,Delay
217,35,1,PM,Delay
217,36,1,PM,Delay
217,37,0,PM,Delay
217,38,0,PM,Delay
217,39,0,PM,Delay
217,40,0,PM,Delay
218,21,0,PM,Delay
218,22,1,PM,Delay
218,23,0,PM,Delay
218,24,0,PM,Delay
218,25,0,PM,Delay
218,26,1,PM,Delay
218,27,1,PM,Delay
218,28,1,PM,Delay
218,29,1,PM,Delay
218,30,0,PM,Delay
218,31,0,PM,Delay
218,32,0,PM,Delay
218,33,1,PM,Delay
218,34,0,PM,Delay
218,35,1,PM,Delay
218,36,1,PM,Delay
218,37,0,PM,Delay
218,38,0,PM,Delay
218,39,0,PM,Delay
218,40,1,PM,Delay
219,21,1,PM,Delay
219,22,0,PM,Delay
219,23,0,PM,Delay
219,24,0,PM,Delay
219,25,0,PM,Delay
219,26,1,PM,Delay
219,27,1,PM,Delay
219,28,1,PM,Delay
219,29,1,PM,Delay
219,30,1,PM,Delay
219,31,0,PM,Delay
219,32,1,PM,Delay
219,33,1,PM,Delay
219,34,1,PM,Delay
219,35,0,PM,Delay
219,36,1,PM,Delay
219,37,0,PM,Delay
219,38,1,PM,Delay
219,39,0,PM,Delay
219,40,1,PM,Delay
220,21,0,PM,Delay
220,22,0,PM,Delay
220,23,0,PM,Delay
220,24,0,PM,Delay
220,25,1,PM,Delay
220,26,0,PM,Delay
220,27,1,PM,Delay
220,28,0,PM,Delay
220,29,1,PM,Delay
220,30,1,PM,Delay
220,31,0,PM,Delay
220,32,1,PM,Delay
220,33,0,PM,Delay
220,34,0,PM,Delay
220,35,0,PM,Delay
220,36,0,PM,Delay
220,37,1,PM,Delay
220,38,0,PM,Delay
220,39,0,PM,Delay
220,40,0,PM,Delay
221,21,0,PM,Delay
221,22,0,PM,Delay
221,23,0,PM,Delay
221,24,1,PM,Delay
221,25,1,PM,Delay
221,26,1,PM,Delay
221,27,1,PM,Delay
221,28,1,PM,Delay
221,29,1,PM,Delay
221,30,0,PM,Delay
221,31,0,PM,Delay
221,32,1,PM,Delay
221,33,0,PM,Delay
221,34,1,PM,Delay
221,35,1,PM,Delay
221,36,1,PM,Delay
221,37,0,PM,Delay
221,38,1,PM,Delay
221,39,1,PM,Delay
221,40,0,PM,Delay
222,21,0,PM,Delay
222,22,0,PM,Delay
222,23,1,PM,Delay
222,24,0,PM,Delay
222,25,0,PM,Delay
222,26,1,PM,Delay
222,27,0,PM,Delay
222,28,0,PM,Delay
222,29,0,PM,Delay
222,30,0,PM,Delay
222,31,1,PM,Delay
222,32,0,PM,Delay
222,33,1,PM,Delay
222,34,1,PM,Delay
222,35,0,PM,Delay
222,36,0,PM,Delay
222,37,1,PM,Delay
222,38,0,PM,Delay
222,39,1,PM,Delay
222,40,1,PM,Delay
223,21,1,PM,Delay
223,22,0,PM,Delay
223,23,0,PM,Delay
223,24,0,PM,Delay
223,25,1,PM,Delay
223,26,0,PM,Delay
223,27,1,PM,Delay
223,28,0,PM,Delay
223,29,1,PM,Delay
223,30,1,PM,Delay
223,31,1,PM,Delay
223,32,0,PM,Delay
223,33,0,PM,Delay
223,34,1,PM,Delay
223,35,0,PM,Delay
223,36,1,PM,Delay
223,37,0,PM,Delay
223,38,1,PM,Delay
223,39,1,PM,Delay
223,40,1,PM,Delay
224,21,1,PM,Delay
224,22,1,PM,Delay
224,23,0,PM,Delay
224,24,0,PM,Delay
224,25,1,PM,Delay
224,26,1,PM,Delay
224,27,0,PM,Delay
224,28,1,PM,Delay
224,29,0,PM,Delay
224,30,0,PM,Delay
224,31,1,PM,Delay
224,32,1,PM,Delay
224,33,1,PM,Delay
224,34,0,PM,Delay
224,35,0,PM,Delay
224,36,1,PM,Delay
224,37,0,PM,Delay
224,38,1,PM,Delay
224,39,0,PM,Delay
224,40,0,PM,Delay
225,21,1,PM,Delay
225,22,0,PM,Delay
225,23,0,PM,Delay
225,24,0,PM,Delay
225,25,1,PM,Delay
225,26,0,PM,Delay
225,27,0,PM,Delay
225,28,0,PM,Delay
225,29,0,PM,Delay
225,30,1,PM,Delay
225,31,1,PM,Delay
225,32,0,PM,Delay
225,33,0,PM,Delay
225,34,0,PM,Delay
225,35,1,PM,Delay
225,36,0,PM,Delay
225,37,1,PM,Delay
225,38,0,PM,Delay
225,39,0,PM,Delay
225,40,0,PM,Delay
226,21,0,PM,Delay
226,22,1,PM,Delay
226,23,0,PM,Delay
226,24,0,PM,Delay
226,25,0,PM,Delay
226,26,1,PM,Delay
226,27,0,PM,Delay
226,28,0,PM,Delay
226,29,1,PM,Delay
226,30,1,PM,Delay
226,31,1,PM,Delay
226,32,1,PM,Delay
226,33,0,PM,Delay
226,34,0,PM,Delay
226,35,0,PM,Delay
226,36,0,PM,Delay
226,37,1,PM,Delay
226,38,0,PM,Delay
226,39,1,PM,Delay
226,40,1,PM,Delay
227,21,0,PM,Delay
227,22,0,PM,Delay
227,23,1,PM,Delay
227,24,1,PM,Delay
227,25,0,PM,Delay
227,26,1,PM,Delay
227,27,1,PM,Delay
227,28,0,PM,Delay
227,29,0,PM,Delay
227,30,1,PM,Delay
227,31,0,PM,Delay
227,32,0,PM,Delay
227,33,1,PM,Delay
227,34,1,PM,Delay
227,35,0,PM,Delay
227,36,0,PM,Delay
227,37,1,PM,Delay
227,38,0,PM,Delay
227,39,1,PM,Delay
227,40,1,PM,Delay
228,21,0,PM,Delay
228,22,0,PM,Delay
228,23,0,PM,Delay
228,24,1,PM,Delay
228,25,0,PM,Delay
228,26,1,PM,Delay
228,27,1,PM,Delay
228,28,0,PM,Delay
228,29,0,PM,Delay
228,30,0,PM,Delay
228,31,0,PM,Delay
228,32,0,PM,Delay
228,33,0,PM,Delay
228,34,0,PM,Delay
228,35,0,PM,Delay
228,36,1,PM,Delay
228,37,0,PM,Delay
228,38,0,PM,Delay
228,39,0,PM,Delay
228,40,0,PM,Delay
229,21,1,PM,Delay
229,22,0,PM,Delay
229,23,0,PM,Delay
229,24,0,PM,Delay
229,25,0,PM,Delay
229,26,0,PM,Delay
229,27,0,PM,Delay
229,28,0,PM,Delay
229,29,0,PM,Delay
229,30,0,PM,Delay
229,31,0,PM,Delay
229,32,0,PM,Delay
229,33,1,PM,Delay
229,34,0,PM,Delay
229,35,1,PM,Delay
229,36,1,PM,Delay
229,37,0,PM,Delay
229,38,0,PM,Delay
229,39,1,PM,Delay
229,40,0,PM,Delay
230,21,0,PM,Delay
230,22,0,PM,Delay
230,23,0,PM,Delay
230,24,0,PM,Delay
230,25,0,PM,Delay
230,26,1,PM,Delay
230,27,0,PM,Delay
230,28,0,PM,Delay
230,29,0,PM,Delay
230,30,0,PM,Delay
230,31,0,PM,Delay
230,32,1,PM,Delay
230,33,0,PM,Delay
230,34,0,PM,Delay
230,35,1,PM,Delay
230,36,0,PM,Delay
230,37,0,PM,Delay
230,38,0,PM,Delay
230,39,1,PM,Delay
230,40,0,PM,Delay
231,21,1,PM,Delay
231,22,1,PM,Delay
231,23,0,PM,Delay
231,24,0,PM,Delay
231,25,0,PM,Delay
231,26,0,PM,Delay
231,27,0,PM,Delay
231,28,0,PM,Delay
231,29,0,PM,Delay
231,30,0,PM,Delay
231,31,0,PM,Delay
231,32,0,PM,Delay
231,33,1,PM,Delay
231,34,1,PM,Delay
231,35,0,PM,Delay
231,36,1,PM,Delay
231,37,0,PM,Delay
231,38,1,PM,Delay
231,39,0,PM,Delay
231,40,0,PM,Delay
232,21,1,PM,Delay
232,22,0,PM,Delay
232,23,0,PM,Delay
232,24,0,PM,Delay
232,25,1,PM,Delay
232,26,0,PM,Delay
232,27,0,PM,Delay
232,28,0,PM,Delay
232,29,0,PM,Delay
232,30,1,PM,Delay
232,31,0,PM,Delay
232,32,0,PM,Delay
232,33,1,PM,Delay
232,34,0,PM,Delay
232,35,0,PM,Delay
232,36,0,PM,Delay
232,37,0,PM,Delay
232,38,0,PM,Delay
232,39,0,PM,Delay
232,40,1,PM,Delay
233,21,0,PM,Delay
233,22,1,PM,Delay
233,23,0,PM,Delay
233,24,0,PM,Delay
233,25,0,PM,Delay
233,26,0,PM,Delay
233,27,0,PM,Delay
233,28,1,PM,Delay
233,29,0,PM,Delay
233,30,0,PM,Delay
233,31,1,PM,Delay
233,32,0,PM,Delay
233,33,0,PM,Delay
233,34,1,PM,Delay
233,35,0,PM,Delay
233,36,1,PM,Delay
233,37,1,PM,Delay
233,38,1,PM,Delay
233,39,1,PM,Delay
233,40,0,PM,Delay
234,21,0,PM,Delay
234,22,1,PM,Delay
234,23,0,PM,Delay
234,24,1,PM,Delay
234,25,0,PM,Delay
234,26,0,PM,Delay
234,27,0,PM,Delay
234,28,1,PM,Delay
234,29,1,PM,Delay
234,30,0,PM,Delay
234,31,0,PM,Delay
234,32,0,PM,Delay
234,33,0,PM,Delay
234,34,0,PM,Delay
234,35,0,PM,Delay
234,36,0,PM,Delay
234,37,0,PM,Delay
234,38,0,PM,Delay
234,39,0,PM,Delay
234,40,1,PM,Delay
235,21,0,PM,Delay
235,22,1,PM,Delay
235,23,0,PM,Delay
235,24,0,PM,Delay
235,25,0,PM,Delay
235,26,0,PM,Delay
235,27,0,PM,Delay
235,28,0,PM,Delay
235,29,1,PM,Delay
235,30,1,PM,Delay
235,31,1,PM,Delay
235,32,1,PM,Delay
235,33,1,PM,Delay
235,34,0,PM,Delay
235,35,0,PM,Delay
235,36,1,PM,Delay
235,37,0,PM,Delay
235,38,1,PM,Delay
235,39,1,PM,Delay
235,40,0,PM,Delay
236,21,1,PM,Delay
236,22,0,PM,Delay
236,23,0,PM,Delay
236,24,1,PM,Delay
236,25,0,PM,Delay
236,26,1,PM,Delay
236,27,0,PM,Delay
236,28,1,PM,Delay
236,29,0,PM,Delay
236,30,1,PM,Delay
236,31,1,PM,Delay
236,32,0,PM,Delay
236,33,0,PM,Delay
236,34,1,PM,Delay
236,35,1,PM,Delay
236,36,1,PM,Delay
236,37,0,PM,Delay
236,38,1,PM,Delay
236,39,0,PM,Delay
236,40,0,PM,Delay
237,21,0,PM,Delay
237,22,0,PM,Delay
237,23,0,PM,Delay
237,24,1,PM,Delay
237,25,0,PM,Delay
237,26,0,PM,Delay
237,27,0,PM,Delay
237,28,0,PM,Delay
237,29,0,PM,Delay
237,30,0,PM,Delay
237,31,1,PM,Delay
237,32,1,PM,Delay
237,33,0,PM,Delay
237,34,1,PM,Delay
237,35,0,PM,Delay
237,36,1,PM,Delay
237,37,0,PM,Delay
237,38,0,PM,Delay
237,39,0,PM,Delay
237,40,0,PM,Delay
238,21,0,PM,Delay
238,22,1,PM,Delay
238,23,1,PM,Delay
238,24,1,PM,Delay
238,25,0,PM,Delay
238,26,0,PM,Delay
238,27,1,PM,Delay
238,28,1,PM,Delay
238,29,1,PM,Delay
238,30,0,PM,Delay
238,31,0,PM,Delay
238,32,0,PM,Delay
238,33,0,PM,Delay
238,34,0,PM,Delay
238,35,0,PM,Delay
238,36,0,PM,Delay
238,37,1,PM,Delay
238,38,0,PM,Delay
238,39,0,PM,Delay
238,40,1,PM,Delay
239,21,1,PM,Delay
239,22,1,PM,Delay
239,23,1,PM,Delay
239,24,0,PM,Delay
239,25,0,PM,Delay
239,26,0,PM,Delay
239,27,0,PM,Delay
239,28,0,PM,Delay
239,29,1,PM,Delay
239,30,0,PM,Delay
239,31,0,PM,Delay
239,32,1,PM,Delay
239,33,1,PM,Delay
239,34,1,PM,Delay
239,35,0,PM,Delay
239,36,1,PM,Delay
239,37,1,PM,Delay
239,38,1,PM,Delay
239,39,0,PM,Delay
239,40,1,PM,Delay
240,21,1,PM,Delay
240,22,1,PM,Delay
240,23,0,PM,Delay
240,24,0,PM,Delay
240,25,0,PM,Delay
240,26,0,PM,Delay
240,27,0,PM,Delay
240,28,0,PM,Delay
240,29,0,PM,Delay
240,30,0,PM,Delay
240,31,1,PM,Delay
240,32,0,PM,Delay
240,33,0,PM,Delay
240,34,0,PM,Delay
240,35,0,PM,Delay
240,36,0,PM,Delay
240,37,0,PM,Delay
240,38,0,PM,Delay
240,39,0,PM,Delay
240,40,0,PM,Delay
5001,1,0,AM,Immediate
5001,2,0,AM,Immediate
5001,3,1,AM,Immediate
5001,4,0,AM,Immediate
5001,5,0,AM,Immediate
5001,6,1,AM,Immediate
5001,7,0,AM,Immediate
5001,8,0,AM,Immediate
5001,9,0,AM,Immediate
5001,10,0,AM,Immediate
5001,11,0,AM,Immediate
5001,12,0,AM,Immediate
5001,13,0,AM,Immediate
5001,14,0,AM,Immediate
5001,15,1,AM,Immediate
5001,16,0,AM,Immediate
5001,17,0,AM,Immediate
5001,18,0,AM,Immediate
5001,19,0,AM,Immediate
5001,20,0,AM,Immediate
5002,1,1,AM,Immediate
5002,2,0,AM,Immediate
5002,3,1,AM,Immediate
5002,4,1,AM,Immediate
5002,5,1,AM,Immediate
5002,6,0,AM,Immediate
5002,7,0,AM,Immediate
5002,8,1,AM,Immediate
5002,9,0,AM,Immediate
5002,10,1,AM,Immediate
5002,11,1,AM,Immediate
5002,12,0,AM,Immediate
5002,13,0,AM,Immediate
5002,14,0,AM,Immediate
5002,15,0,AM,Immediate
5002,16,1,AM,Immediate
5002,17,1,AM,Immediate
5002,18,0,AM,Immediate
5002,19,0,AM,Immediate
5002,20,0,AM,Immediate
5003,1,0,AM,Immediate
5003,2,0,AM,Immediate
5003,3,0,AM,Immediate
5003,4,0,AM,Immediate
5003,5,0,AM,Immediate
5003,6,1,AM,Immediate
5003,7,1,AM,Immediate
5003,8,1,AM,Immediate
5003,9,0,AM,Immediate
5003,10,0,AM,Immediate
5003,11,1,AM,Immediate
5003,12,0,AM,Immediate
5003,13,1,AM,Immediate
5003,14,0,AM,Immediate
5003,15,0,AM,Immediate
5003,16,1,AM,Immediate
5003,17,0,AM,Immediate
5003,18,0,AM,Immediate
5003,19,0,AM,Immediate
5003,20,1,AM,Immediate
5004,1,0,AM,Immediate
5004,2,0,AM,Immediate
5004,3,0,AM,Immediate
5004,4,0,AM,Immediate
5004,5,1,AM,Immediate
5004,6,1,AM,Immediate
5004,7,0,AM,Immediate
5004,8,0,AM,Immediate
5004,9,1,AM,Immediate
5004,10,0,AM,Immediate
5004,11,1,AM,Immediate
5004,12,0,AM,Immediate
5004,13,0,AM,Immediate
5004,14,0,AM,Immediate
5004,15,0,AM,Immediate
5004,16,1,AM,Immediate
5004,17,0,AM,Immediate
5004,18,0,AM,Immediate
5004,19,1,AM,Immediate
5004,20,0,AM,Immediate
5005,1,0,AM,Immediate
5005,2,1,AM,Immediate
5005,3,1,AM,Immediate
5005,4,0,AM,Immediate
5005,5,0,AM,Immediate
5005,6,1,AM,Immediate
5005,7,0,AM,Immediate
5005,8,1,AM,Immediate
5005,9,0,AM,Immediate
5005,10,0,AM,Immediate
5005,11,0,AM,Immediate
5005,12,0,AM,Immediate
5005,13,1,AM,Immediate
5005,14,0,AM,Immediate
5005,15,0,AM,Immediate
5005,16,1,AM,Immediate
5005,17,1,AM,Immediate
5005,18,0,AM,Immediate
5005,19,1,AM,Immediate
5005,20,0,AM,Immediate
5006,1,1,AM,Immediate
5006,2,1,AM,Immediate
5006,3,1,AM,Immediate
5006,4,0,AM,Immediate
5006,5,0,AM,Immediate
5006,6,0,AM,Immediate
5006,7,0,AM,Immediate
5006,8,1,AM,Immediate
5006,9,1,AM,Immediate
5006,10,1,AM,Immediate
5006,11,0,AM,Immediate
5006,12,1,AM,Immediate
5006,13,1,AM,Immediate
5006,14,0,AM,Immediate
5006,15,1,AM,Immediate
5006,16,0,AM,Immediate
5006,17,1,AM,Immediate
5006,18,0,AM,Immediate
5006,19,0,AM,Immediate
5006,20,0,AM,Immediate
5007,1,1,AM,Immediate
5007,2,0,AM,Immediate
5007,3,1,AM,Immediate
5007,4,0,AM,Immediate
5007,5,0,AM,Immediate
5007,6,0,AM,Immediate
5007,7,0,AM,Immediate
5007,8,0,AM,Immediate
5007,9,1,AM,Immediate
5007,10,1,AM,Immediate
5007,11,0,AM,Immediate
5007,12,1,AM,Immediate
5007,13,1,AM,Immediate
5007,14,0,AM,Immediate
5007,15,1,AM,Immediate
5007,16,0,AM,Immediate
5007,17,1,AM,Immediate
5007,18,0,AM,Immediate
5007,19,0,AM,Immediate
5007,20,1,AM,Immediate
5008,1,0,AM,Immediate
5008,2,1,AM,Immediate
5008,3,0,AM,Immediate
5008,4,1,AM,Immediate
5008,5,0,AM,Immediate
5008,6,0,AM,Immediate
5008,7,1,AM,Immediate
5008,8,0,AM,Immediate
5008,9,0,AM,Immediate
5008,10,1,AM,Immediate
5008,11,0,AM,Immediate
5008,12,0,AM,Immediate
5008,13,1,AM,Immediate
5008,14,1,AM,Immediate
5008,15,0,AM,Immediate
5008,16,0,AM,Immediate
5008,17,0,AM,Immediate
5008,18,1,AM,Immediate
5008,19,1,AM,Immediate
5008,20,0,AM,Immediate
5009,1,0,AM,Immediate
5009,2,0,AM,Immediate
5009,3,1,AM,Immediate
5009,4,1,AM,Immediate
5009,5,1,AM,Immediate
5009,6,0,AM,Immediate
5009,7,0,AM,Immediate
5009,8,0,AM,Immediate
5009,9,1,AM,Immediate
5009,10,1,AM,Immediate
5009,11,1,AM,Immediate
5009,12,0,AM,Immediate
